"t / s";"CH1 / V";"CH2 / V";"MATH / V";"f / Hz";"SP1 / dB";"SP2 / dB";"SPM / dB"
0,017417;1;2;3;870.850;;;
0,017418;1;2;3;870.900;;;
0,017419;0,96;2;2,96;870.950;;;
0,01742;0,96;2;2,96;871.000;;;
0,017421;0,96;2;2,96;871.050;;;
0,017422;0,96;2;2,96;871.100;;;
0,017423;0,96;2;2,96;871.150;;;
0,017424;0,96;2;2,96;871.200;;;
0,017425;0,96;2;2,96;871.250;;;
0,017426;0,96;2;2,96;871.300;;;
0,017427;0,96;2;2,96;871.350;;;
0,017428;0,956;2;2,956;871.400;;;
0,017429;0,92;2;2,92;871.450;;;
0,01743;0,92;2;2,92;871.500;;;
0,017431;0,92;2;2,92;871.550;;;
0,017432;0,92;2;2,92;871.600;;;
0,017433;0,92;2;2,92;871.650;;;
0,017434;0,92;2;2,92;871.700;;;
0,017435;0,92;2;2,92;871.750;;;
0,017436;0,92;2;2,92;871.800;;;
0,017437;0,92;2;2,92;871.850;;;
0,017438;0,912;2;2,912;871.900;;;
0,017439;0,88;2;2,88;871.950;;;
0,01744;0,88;2;2,88;872.000;;;
0,017441;0,88;2;2,88;872.050;;;
0,017442;0,88;2;2,88;872.100;;;
0,017443;0,88;2;2,88;872.150;;;
0,017444;0,88;2;2,88;872.200;;;
0,017445;0,88;2;2,88;872.250;;;
0,017446;0,88;2;2,88;872.300;;;
0,017447;0,88;2;2,88;872.350;;;
0,017448;0,868;2;2,868;872.400;;;
0,017449;0,84;2;2,84;872.450;;;
0,01745;0,84;2;2,84;872.500;;;
0,017451;0,84;2;2,84;872.550;;;
0,017452;0,84;2;2,84;872.600;;;
0,017453;0,84;2;2,84;872.650;;;
0,017454;0,84;2;2,84;872.700;;;
0,017455;0,84;2;2,84;872.750;;;
0,017456;0,84;2;2,84;872.800;;;
0,017457;0,84;2;2,84;872.850;;;
0,017458;0,824;2;2,824;872.900;;;
0,017459;0,8;2;2,8;872.950;;;
0,01746;0,8;2;2,8;873.000;;;
0,017461;0,8;2;2,8;873.050;;;
0,017462;0,8;2;2,8;873.100;;;
0,017463;0,8;2;2,8;873.150;;;
0,017464;0,8;2;2,8;873.200;;;
0,017465;0,8;2;2,8;873.250;;;
0,017466;0,8;2;2,8;873.300;;;
0,017467;0,8;2;2,8;873.350;;;
0,017468;0,78;2;2,78;873.400;;;
0,017469;0,76;2;2,76;873.450;;;
0,01747;0,76;2;2,76;873.500;;;
0,017471;0,76;2;2,76;873.550;;;
0,017472;0,76;2;2,76;873.600;;;
0,017473;0,76;2;2,76;873.650;;;
0,017474;0,76;2;2,76;873.700;;;
0,017475;0,76;2;2,76;873.750;;;
0,017476;0,76;2;2,76;873.800;;;
0,017477;0,76;2;2,76;873.850;;;
0,017478;0,736;2;2,736;873.900;;;
0,017479;0,72;2;2,72;873.950;;;
0,01748;0,72;2;2,72;874.000;;;
0,017481;0,72;2;2,72;874.050;;;
0,017482;0,72;2;2,72;874.100;;;
0,017483;0,72;2;2,72;874.150;;;
0,017484;0,72;2;2,72;874.200;;;
0,017485;0,72;2;2,72;874.250;;;
0,017486;0,72;2;2,72;874.300;;;
0,017487;0,72;2;2,72;874.350;;;
0,017488;0,692;2;2,692;874.400;;;
0,017489;0,68;2;2,68;874.450;;;
0,01749;0,68;2;2,68;874.500;;;
0,017491;0,68;2;2,68;874.550;;;
0,017492;0,68;2;2,68;874.600;;;
0,017493;0,68;2;2,68;874.650;;;
0,017494;0,68;2;2,68;874.700;;;
0,017495;0,68;2;2,68;874.750;;;
0,017496;0,68;2;2,68;874.800;;;
0,017497;0,68;2;2,68;874.850;;;
0,017498;0,648;2;2,648;874.900;;;
0,017499;0,64;2;2,64;874.950;;;
0,0175;0,64;2;2,64;875.000;;;
0,017501;0,64;2;2,64;875.050;;;
0,017502;0,64;2;2,64;875.100;;;
0,017503;0,64;2;2,64;875.150;;;
0,017504;0,64;2;2,64;875.200;;;
0,017505;0,64;2;2,64;875.250;;;
0,017506;0,64;2;2,64;875.300;;;
0,017507;0,64;2;2,64;875.350;;;
0,017508;0,604;2;2,604;875.400;;;
0,017509;0,6;2;2,6;875.450;;;
0,01751;0,6;2;2,6;875.500;;;
0,017511;0,6;2;2,6;875.550;;;
0,017512;0,6;2;2,6;875.600;;;
0,017513;0,6;2;2,6;875.650;;;
0,017514;0,6;2;2,6;875.700;;;
0,017515;0,6;2;2,6;875.750;;;
0,017516;0,6;2;2,6;875.800;;;
0,017517;0,6;2;2,6;875.850;;;
0,017518;0,56;2;2,56;875.900;;;
0,017519;0,56;2;2,56;875.950;;;
0,01752;0,56;2;2,56;876.000;;;
0,017521;0,56;2;2,56;876.050;;;
0,017522;0,56;2;2,56;876.100;;;
0,017523;0,56;2;2,56;876.150;;;
0,017524;0,56;2;2,56;876.200;;;
0,017525;0,56;2;2,56;876.250;;;
0,017526;0,56;2;2,56;876.300;;;
0,017527;0,556;2;2,556;876.350;;;
0,017528;0,52;2;2,52;876.400;;;
0,017529;0,52;2;2,52;876.450;;;
0,01753;0,52;2;2,52;876.500;;;
0,017531;0,52;2;2,52;876.550;;;
0,017532;0,52;2;2,52;876.600;;;
0,017533;0,52;2;2,52;876.650;;;
0,017534;0,52;2;2,52;876.700;;;
0,017535;0,52;2;2,52;876.750;;;
0,017536;0,52;2;2,52;876.800;;;
0,017537;0,512;2;2,512;876.850;;;
0,017538;0,48;2;2,48;876.900;;;
0,017539;0,48;2;2,48;876.950;;;
0,01754;0,48;2;2,48;877.000;;;
0,017541;0,48;2;2,48;877.050;;;
0,017542;0,48;2;2,48;877.100;;;
0,017543;0,48;2;2,48;877.150;;;
0,017544;0,48;2;2,48;877.200;;;
0,017545;0,48;2;2,48;877.250;;;
0,017546;0,48;2;2,48;877.300;;;
0,017547;0,468;2;2,468;877.350;;;
0,017548;0,44;2;2,44;877.400;;;
0,017549;0,44;2;2,44;877.450;;;
0,01755;0,44;2;2,44;877.500;;;
0,017551;0,44;2;2,44;877.550;;;
0,017552;0,44;2;2,44;877.600;;;
0,017553;0,44;2;2,44;877.650;;;
0,017554;0,44;2;2,44;877.700;;;
0,017555;0,44;2;2,44;877.750;;;
0,017556;0,44;2;2,44;877.800;;;
0,017557;0,424;2;2,424;877.850;;;
0,017558;0,4;2;2,4;877.900;;;
0,017559;0,4;2;2,4;877.950;;;
0,01756;0,4;2;2,4;878.000;;;
0,017561;0,4;2;2,4;878.050;;;
0,017562;0,4;2;2,4;878.100;;;
0,017563;0,4;2;2,4;878.150;;;
0,017564;0,4;2;2,4;878.200;;;
0,017565;0,4;2;2,4;878.250;;;
0,017566;0,4;2;2,4;878.300;;;
0,017567;0,38;2;2,38;878.350;;;
0,017568;0,36;2;2,36;878.400;;;
0,017569;0,36;2;2,36;878.450;;;
0,01757;0,36;2;2,36;878.500;;;
0,017571;0,36;2;2,36;878.550;;;
0,017572;0,36;2;2,36;878.600;;;
0,017573;0,36;2;2,36;878.650;;;
0,017574;0,36;2;2,36;878.700;;;
0,017575;0,36;2;2,36;878.750;;;
0,017576;0,36;2;2,36;878.800;;;
0,017577;0,336;2;2,336;878.850;;;
0,017578;0,32;2;2,32;878.900;;;
0,017579;0,32;2;2,32;878.950;;;
0,01758;0,32;2;2,32;879.000;;;
0,017581;0,32;2;2,32;879.050;;;
0,017582;0,32;2;2,32;879.100;;;
0,017583;0,32;2;2,32;879.150;;;
0,017584;0,32;2;2,32;879.200;;;
0,017585;0,32;2;2,32;879.250;;;
0,017586;0,32;2;2,32;879.300;;;
0,017587;0,292;2;2,292;879.350;;;
0,017588;0,28;2;2,28;879.400;;;
0,017589;0,28;2;2,28;879.450;;;
0,01759;0,28;2;2,28;879.500;;;
0,017591;0,28;2;2,28;879.550;;;
0,017592;0,28;2;2,28;879.600;;;
0,017593;0,28;2;2,28;879.650;;;
0,017594;0,28;2;2,28;879.700;;;
0,017595;0,28;2;2,28;879.750;;;
0,017596;0,28;2;2,28;879.800;;;
0,017597;0,248;2;2,248;879.850;;;
0,017598;0,24;2;2,24;879.900;;;
0,017599;0,24;2;2,24;879.950;;;
0,0176;0,24;2;2,24;880.000;;;
0,017601;0,24;2;2,24;880.050;;;
0,017602;0,24;2;2,24;880.100;;;
0,017603;0,24;2;2,24;880.150;;;
0,017604;0,24;2;2,24;880.200;;;
0,017605;0,24;2;2,24;880.250;;;
0,017606;0,24;2;2,24;880.300;;;
0,017607;0,204;2;2,204;880.350;;;
0,017608;0,2;2;2,2;880.400;;;
0,017609;0,2;2;2,2;880.450;;;
0,01761;0,2;2;2,2;880.500;;;
0,017611;0,2;2;2,2;880.550;;;
0,017612;0,2;2;2,2;880.600;;;
0,017613;0,2;2;2,2;880.650;;;
0,017614;0,2;2;2,2;880.700;;;
0,017615;0,2;2;2,2;880.750;;;
0,017616;0,2;2;2,2;880.800;;;
0,017617;0,16;2;2,16;880.850;;;
0,017618;0,16;2;2,16;880.900;;;
0,017619;0,16;2;2,16;880.950;;;
0,01762;0,16;2;2,16;881.000;;;
0,017621;0,16;2;2,16;881.050;;;
0,017622;0,16;2;2,16;881.100;;;
0,017623;0,16;2;2,16;881.150;;;
0,017624;0,16;2;2,16;881.200;;;
0,017625;0,16;2;2,16;881.250;;;
0,017626;0,156;2;2,156;881.300;;;
0,017627;0,12;2;2,12;881.350;;;
0,017628;0,12;2;2,12;881.400;;;
0,017629;0,12;2;2,12;881.450;;;
0,01763;0,12;2;2,12;881.500;;;
0,017631;0,12;2;2,12;881.550;;;
0,017632;0,12;2;2,12;881.600;;;
0,017633;0,12;2;2,12;881.650;;;
0,017634;0,12;2;2,12;881.700;;;
0,017635;0,12;2;2,12;881.750;;;
0,017636;0,112;2;2,112;881.800;;;
0,017637;0,08;2;2,08;881.850;;;
0,017638;0,08;2;2,08;881.900;;;
0,017639;0,08;2;2,08;881.950;;;
0,01764;0,08;2;2,08;882.000;;;
0,017641;0,08;2;2,08;882.050;;;
0,017642;0,08;2;2,08;882.100;;;
0,017643;0,08;2;2,08;882.150;;;
0,017644;0,08;2;2,08;882.200;;;
0,017645;0,08;2;2,08;882.250;;;
0,017646;0,068;2;2,068;882.300;;;
0,017647;0,04;2;2,04;882.350;;;
0,017648;0,04;2;2,04;882.400;;;
0,017649;0,04;2;2,04;882.450;;;
0,01765;0,04;2;2,04;882.500;;;
0,017651;0,04;2;2,04;882.550;;;
0,017652;0,04;2;2,04;882.600;;;
0,017653;0,04;2;2,04;882.650;;;
0,017654;0,04;2;2,04;882.700;;;
0,017655;0,04;2;2,04;882.750;;;
0,017656;0,024;2;2,024;882.800;;;
0,017657;0;2;2;882.850;;;
0,017658;0;2;2;882.900;;;
0,017659;0;2;2;882.950;;;
0,01766;0;2;2;883.000;;;
0,017661;0;2;2;883.050;;;
0,017662;0;2;2;883.100;;;
0,017663;0;2;2;883.150;;;
0,017664;0;2;2;883.200;;;
0,017665;0;2;2;883.250;;;
0,017666;-0,02;2;1,98;883.300;;;
0,017667;-0,04;2;1,96;883.350;;;
0,017668;-0,04;2;1,96;883.400;;;
0,017669;-0,04;2;1,96;883.450;;;
0,01767;-0,04;2;1,96;883.500;;;
0,017671;-0,04;2;1,96;883.550;;;
0,017672;-0,04;2;1,96;883.600;;;
0,017673;-0,04;2;1,96;883.650;;;
0,017674;-0,04;2;1,96;883.700;;;
0,017675;-0,04;2;1,96;883.750;;;
0,017676;-0,064;2;1,936;883.800;;;
0,017677;-0,08;2;1,92;883.850;;;
0,017678;-0,08;2;1,92;883.900;;;
0,017679;-0,08;2;1,92;883.950;;;
0,01768;-0,08;2;1,92;884.000;;;
0,017681;-0,08;2;1,92;884.050;;;
0,017682;-0,08;2;1,92;884.100;;;
0,017683;-0,08;2;1,92;884.150;;;
0,017684;-0,08;2;1,92;884.200;;;
0,017685;-0,08;2;1,92;884.250;;;
0,017686;-0,108;2;1,892;884.300;;;
0,017687;-0,12;2;1,88;884.350;;;
0,017688;-0,12;2;1,88;884.400;;;
0,017689;-0,12;2;1,88;884.450;;;
0,01769;-0,12;2;1,88;884.500;;;
0,017691;-0,12;2;1,88;884.550;;;
0,017692;-0,12;2;1,88;884.600;;;
0,017693;-0,12;2;1,88;884.650;;;
0,017694;-0,12;2;1,88;884.700;;;
0,017695;-0,12;2;1,88;884.750;;;
0,017696;-0,152;2;1,848;884.800;;;
0,017697;-0,16;2;1,84;884.850;;;
0,017698;-0,16;2;1,84;884.900;;;
0,017699;-0,16;2;1,84;884.950;;;
0,0177;-0,16;2;1,84;885.000;;;
0,017701;-0,16;2;1,84;885.050;;;
0,017702;-0,16;2;1,84;885.100;;;
0,017703;-0,16;2;1,84;885.150;;;
0,017704;-0,16;2;1,84;885.200;;;
0,017705;-0,16;2;1,84;885.250;;;
0,017706;-0,196;2;1,804;885.300;;;
0,017707;-0,2;2;1,8;885.350;;;
0,017708;-0,2;2;1,8;885.400;;;
0,017709;-0,2;2;1,8;885.450;;;
0,01771;-0,2;2;1,8;885.500;;;
0,017711;-0,2;2;1,8;885.550;;;
0,017712;-0,2;2;1,8;885.600;;;
0,017713;-0,2;2;1,8;885.650;;;
0,017714;-0,2;2;1,8;885.700;;;
0,017715;-0,2;2;1,8;885.750;;;
0,017716;-0,24;2;1,76;885.800;;;
0,017717;-0,24;2;1,76;885.850;;;
0,017718;-0,24;2;1,76;885.900;;;
0,017719;-0,24;2;1,76;885.950;;;
0,01772;-0,24;2;1,76;886.000;;;
0,017721;-0,24;2;1,76;886.050;;;
0,017722;-0,24;2;1,76;886.100;;;
0,017723;-0,24;2;1,76;886.150;;;
0,017724;-0,24;2;1,76;886.200;;;
0,017725;-0,244;2;1,756;886.250;;;
0,017726;-0,28;2;1,72;886.300;;;
0,017727;-0,28;2;1,72;886.350;;;
0,017728;-0,28;2;1,72;886.400;;;
0,017729;-0,28;2;1,72;886.450;;;
0,01773;-0,28;2;1,72;886.500;;;
0,017731;-0,28;2;1,72;886.550;;;
0,017732;-0,28;2;1,72;886.600;;;
0,017733;-0,28;2;1,72;886.650;;;
0,017734;-0,28;2;1,72;886.700;;;
0,017735;-0,288;2;1,712;886.750;;;
0,017736;-0,32;2;1,68;886.800;;;
0,017737;-0,32;2;1,68;886.850;;;
0,017738;-0,32;2;1,68;886.900;;;
0,017739;-0,32;2;1,68;886.950;;;
0,01774;-0,32;2;1,68;887.000;;;
0,017741;-0,32;2;1,68;887.050;;;
0,017742;-0,32;2;1,68;887.100;;;
0,017743;-0,32;2;1,68;887.150;;;
0,017744;-0,32;2;1,68;887.200;;;
0,017745;-0,332;2;1,668;887.250;;;
0,017746;-0,36;2;1,64;887.300;;;
0,017747;-0,36;2;1,64;887.350;;;
0,017748;-0,36;2;1,64;887.400;;;
0,017749;-0,36;2;1,64;887.450;;;
0,01775;-0,36;2;1,64;887.500;;;
0,017751;-0,36;2;1,64;887.550;;;
0,017752;-0,36;2;1,64;887.600;;;
0,017753;-0,36;2;1,64;887.650;;;
0,017754;-0,36;2;1,64;887.700;;;
0,017755;-0,376;2;1,624;887.750;;;
0,017756;-0,4;2;1,6;887.800;;;
0,017757;-0,4;2;1,6;887.850;;;
0,017758;-0,4;2;1,6;887.900;;;
0,017759;-0,4;2;1,6;887.950;;;
0,01776;-0,4;2;1,6;888.000;;;
0,017761;-0,4;2;1,6;888.050;;;
0,017762;-0,4;2;1,6;888.100;;;
0,017763;-0,4;2;1,6;888.150;;;
0,017764;-0,4;2;1,6;888.200;;;
0,017765;-0,42;2;1,58;888.250;;;
0,017766;-0,44;2;1,56;888.300;;;
0,017767;-0,44;2;1,56;888.350;;;
0,017768;-0,44;2;1,56;888.400;;;
0,017769;-0,44;2;1,56;888.450;;;
0,01777;-0,44;2;1,56;888.500;;;
0,017771;-0,44;2;1,56;888.550;;;
0,017772;-0,44;2;1,56;888.600;;;
0,017773;-0,44;2;1,56;888.650;;;
0,017774;-0,44;2;1,56;888.700;;;
0,017775;-0,464;2;1,536;888.750;;;
0,017776;-0,48;2;1,52;888.800;;;
0,017777;-0,48;2;1,52;888.850;;;
0,017778;-0,48;2;1,52;888.900;;;
0,017779;-0,48;2;1,52;888.950;;;
0,01778;-0,48;2;1,52;889.000;;;
0,017781;-0,48;2;1,52;889.050;;;
0,017782;-0,48;2;1,52;889.100;;;
0,017783;-0,48;2;1,52;889.150;;;
0,017784;-0,48;2;1,52;889.200;;;
0,017785;-0,508;2;1,492;889.250;;;
0,017786;-0,52;2;1,48;889.300;;;
0,017787;-0,52;2;1,48;889.350;;;
0,017788;-0,52;2;1,48;889.400;;;
0,017789;-0,52;2;1,48;889.450;;;
0,01779;-0,52;2;1,48;889.500;;;
0,017791;-0,52;2;1,48;889.550;;;
0,017792;-0,52;2;1,48;889.600;;;
0,017793;-0,52;2;1,48;889.650;;;
0,017794;-0,52;2;1,48;889.700;;;
0,017795;-0,552;2;1,448;889.750;;;
0,017796;-0,56;2;1,44;889.800;;;
0,017797;-0,56;2;1,44;889.850;;;
0,017798;-0,56;2;1,44;889.900;;;
0,017799;-0,56;2;1,44;889.950;;;
0,0178;-0,56;2;1,44;890.000;;;
0,017801;-0,56;2;1,44;890.050;;;
0,017802;-0,56;2;1,44;890.100;;;
0,017803;-0,56;2;1,44;890.150;;;
0,017804;-0,56;2;1,44;890.200;;;
0,017805;-0,596;2;1,404;890.250;;;
0,017806;-0,6;2;1,4;890.300;;;
0,017807;-0,6;2;1,4;890.350;;;
0,017808;-0,6;2;1,4;890.400;;;
0,017809;-0,6;2;1,4;890.450;;;
0,01781;-0,6;2;1,4;890.500;;;
0,017811;-0,6;2;1,4;890.550;;;
0,017812;-0,6;2;1,4;890.600;;;
0,017813;-0,6;2;1,4;890.650;;;
0,017814;-0,6;2;1,4;890.700;;;
0,017815;-0,64;2;1,36;890.750;;;
0,017816;-0,64;2;1,36;890.800;;;
0,017817;-0,64;2;1,36;890.850;;;
0,017818;-0,64;2;1,36;890.900;;;
0,017819;-0,64;2;1,36;890.950;;;
0,01782;-0,64;2;1,36;891.000;;;
0,017821;-0,64;2;1,36;891.050;;;
0,017822;-0,64;2;1,36;891.100;;;
0,017823;-0,64;2;1,36;891.150;;;
0,017824;-0,644;2;1,356;891.200;;;
0,017825;-0,68;2;1,32;891.250;;;
0,017826;-0,68;2;1,32;891.300;;;
0,017827;-0,68;2;1,32;891.350;;;
0,017828;-0,68;2;1,32;891.400;;;
0,017829;-0,68;2;1,32;891.450;;;
0,01783;-0,68;2;1,32;891.500;;;
0,017831;-0,68;2;1,32;891.550;;;
0,017832;-0,68;2;1,32;891.600;;;
0,017833;-0,68;2;1,32;891.650;;;
0,017834;-0,688;2;1,312;891.700;;;
0,017835;-0,72;2;1,28;891.750;;;
0,017836;-0,72;2;1,28;891.800;;;
0,017837;-0,72;2;1,28;891.850;;;
0,017838;-0,72;2;1,28;891.900;;;
0,017839;-0,72;2;1,28;891.950;;;
0,01784;-0,72;2;1,28;892.000;;;
0,017841;-0,72;2;1,28;892.050;;;
0,017842;-0,72;2;1,28;892.100;;;
0,017843;-0,72;2;1,28;892.150;;;
0,017844;-0,732;2;1,268;892.200;;;
0,017845;-0,76;2;1,24;892.250;;;
0,017846;-0,76;2;1,24;892.300;;;
0,017847;-0,76;2;1,24;892.350;;;
0,017848;-0,76;2;1,24;892.400;;;
0,017849;-0,76;2;1,24;892.450;;;
0,01785;-0,76;2;1,24;892.500;;;
0,017851;-0,76;2;1,24;892.550;;;
0,017852;-0,76;2;1,24;892.600;;;
0,017853;-0,76;2;1,24;892.650;;;
0,017854;-0,776;2;1,224;892.700;;;
0,017855;-0,8;2;1,2;892.750;;;
0,017856;-0,8;2;1,2;892.800;;;
0,017857;-0,8;2;1,2;892.850;;;
0,017858;-0,8;2;1,2;892.900;;;
0,017859;-0,8;2;1,2;892.950;;;
0,01786;-0,8;2;1,2;893.000;;;
0,017861;-0,8;2;1,2;893.050;;;
0,017862;-0,8;2;1,2;893.100;;;
0,017863;-0,8;2;1,2;893.150;;;
0,017864;-0,82;2;1,18;893.200;;;
0,017865;-0,84;2;1,16;893.250;;;
0,017866;-0,84;2;1,16;893.300;;;
0,017867;-0,84;2;1,16;893.350;;;
0,017868;-0,84;2;1,16;893.400;;;
0,017869;-0,84;2;1,16;893.450;;;
0,01787;-0,84;2;1,16;893.500;;;
0,017871;-0,84;2;1,16;893.550;;;
0,017872;-0,84;2;1,16;893.600;;;
0,017873;-0,84;2;1,16;893.650;;;
0,017874;-0,864;2;1,136;893.700;;;
0,017875;-0,88;2;1,12;893.750;;;
0,017876;-0,88;2;1,12;893.800;;;
0,017877;-0,88;2;1,12;893.850;;;
0,017878;-0,88;2;1,12;893.900;;;
0,017879;-0,88;2;1,12;893.950;;;
0,01788;-0,88;2;1,12;894.000;;;
0,017881;-0,88;2;1,12;894.050;;;
0,017882;-0,88;2;1,12;894.100;;;
0,017883;-0,88;2;1,12;894.150;;;
0,017884;-0,908;2;1,092;894.200;;;
0,017885;-0,92;2;1,08;894.250;;;
0,017886;-0,92;2;1,08;894.300;;;
0,017887;-0,92;2;1,08;894.350;;;
0,017888;-0,92;2;1,08;894.400;;;
0,017889;-0,92;2;1,08;894.450;;;
0,01789;-0,92;2;1,08;894.500;;;
0,017891;-0,92;2;1,08;894.550;;;
0,017892;-0,92;2;1,08;894.600;;;
0,017893;-0,92;2;1,08;894.650;;;
0,017894;-0,952;2;1,048;894.700;;;
0,017895;-0,96;2;1,04;894.750;;;
0,017896;-0,96;2;1,04;894.800;;;
0,017897;-0,96;2;1,04;894.850;;;
0,017898;-0,96;2;1,04;894.900;;;
0,017899;-0,96;2;1,04;894.950;;;
0,0179;-0,96;2;1,04;895.000;;;
0,017901;-0,96;2;1,04;895.050;;;
0,017902;-0,96;2;1,04;895.100;;;
0,017903;-0,96;2;1,04;895.150;;;
0,017904;-0,996;2;1,004;895.200;;;
0,017905;-1;2;1;895.250;;;
0,017906;-1;2;1;895.300;;;
0,017907;-1;2;1;895.350;;;
0,017908;-1;2;1;895.400;;;
0,017909;-1;2;1;895.450;;;
0,01791;-1;2;1;895.500;;;
0,017911;-1;2;1;895.550;;;
0,017912;-1;2;1;895.600;;;
0,017913;-1;2;1;895.650;;;
0,017914;-1,04;2;0,96;895.700;;;
0,017915;-1,04;2;0,96;895.750;;;
0,017916;-1,04;2;0,96;895.800;;;
0,017917;-1,04;2;0,96;895.850;;;
0,017918;-1,04;2;0,96;895.900;;;
0,017919;-1,04;2;0,96;895.950;;;
0,01792;-1,04;2;0,96;896.000;;;
0,017921;-1,04;2;0,96;896.050;;;
0,017922;-1,04;2;0,96;896.100;;;
0,017923;-1,044;2;0,956;896.150;;;
0,017924;-1,08;2;0,92;896.200;;;
0,017925;-1,08;2;0,92;896.250;;;
0,017926;-1,08;2;0,92;896.300;;;
0,017927;-1,08;2;0,92;896.350;;;
0,017928;-1,08;2;0,92;896.400;;;
0,017929;-1,08;2;0,92;896.450;;;
0,01793;-1,08;2;0,92;896.500;;;
0,017931;-1,08;2;0,92;896.550;;;
0,017932;-1,08;2;0,92;896.600;;;
0,017933;-1,088;2;0,912;896.650;;;
0,017934;-1,12;2;0,88;896.700;;;
0,017935;-1,12;2;0,88;896.750;;;
0,017936;-1,12;2;0,88;896.800;;;
0,017937;-1,12;2;0,88;896.850;;;
0,017938;-1,12;2;0,88;896.900;;;
0,017939;-1,12;2;0,88;896.950;;;
0,01794;-1,12;2;0,88;897.000;;;
0,017941;-1,12;2;0,88;897.050;;;
0,017942;-1,12;2;0,88;897.100;;;
0,017943;-1,132;2;0,868;897.150;;;
0,017944;-1,16;2;0,84;897.200;;;
0,017945;-1,16;2;0,84;897.250;;;
0,017946;-1,16;2;0,84;897.300;;;
0,017947;-1,16;2;0,84;897.350;;;
0,017948;-1,16;2;0,84;897.400;;;
0,017949;-1,16;2;0,84;897.450;;;
0,01795;-1,16;2;0,84;897.500;;;
0,017951;-1,16;2;0,84;897.550;;;
0,017952;-1,16;2;0,84;897.600;;;
0,017953;-1,176;2;0,824;897.650;;;
0,017954;-1,2;2;0,8;897.700;;;
0,017955;-1,2;2;0,8;897.750;;;
0,017956;-1,2;2;0,8;897.800;;;
0,017957;-1,2;2;0,8;897.850;;;
0,017958;-1,2;2;0,8;897.900;;;
0,017959;-1,2;2;0,8;897.950;;;
0,01796;-1,2;2;0,8;898.000;;;
0,017961;-1,2;2;0,8;898.050;;;
0,017962;-1,2;2;0,8;898.100;;;
0,017963;-1,22;2;0,78;898.150;;;
0,017964;-1,24;2;0,76;898.200;;;
0,017965;-1,24;2;0,76;898.250;;;
0,017966;-1,24;2;0,76;898.300;;;
0,017967;-1,24;2;0,76;898.350;;;
0,017968;-1,24;2;0,76;898.400;;;
0,017969;-1,24;2;0,76;898.450;;;
0,01797;-1,24;2;0,76;898.500;;;
0,017971;-1,24;2;0,76;898.550;;;
0,017972;-1,24;2;0,76;898.600;;;
0,017973;-1,264;2;0,736;898.650;;;
0,017974;-1,28;2;0,72;898.700;;;
0,017975;-1,28;2;0,72;898.750;;;
0,017976;-1,28;2;0,72;898.800;;;
0,017977;-1,28;2;0,72;898.850;;;
0,017978;-1,28;2;0,72;898.900;;;
0,017979;-1,28;2;0,72;898.950;;;
0,01798;-1,28;2;0,72;899.000;;;
0,017981;-1,28;2;0,72;899.050;;;
0,017982;-1,28;2;0,72;899.100;;;
0,017983;-1,308;2;0,692;899.150;;;
0,017984;-1,32;2;0,68;899.200;;;
0,017985;-1,32;2;0,68;899.250;;;
0,017986;-1,32;2;0,68;899.300;;;
0,017987;-1,32;2;0,68;899.350;;;
0,017988;-1,32;2;0,68;899.400;;;
0,017989;-1,32;2;0,68;899.450;;;
0,01799;-1,32;2;0,68;899.500;;;
0,017991;-1,32;2;0,68;899.550;;;
0,017992;-1,32;2;0,68;899.600;;;
0,017993;-1,352;2;0,648;899.650;;;
0,017994;-1,36;2;0,64;899.700;;;
0,017995;-1,36;2;0,64;899.750;;;
0,017996;-1,36;2;0,64;899.800;;;
0,017997;-1,36;2;0,64;899.850;;;
0,017998;-1,36;2;0,64;899.900;;;
0,017999;-1,36;2;0,64;899.950;;;
0,018;-1,36;2;0,64;900.000;;;
0,018001;-1,36;2;0,64;900.050;;;
0,018002;-1,36;2;0,64;900.100;;;
0,018003;-1,396;2;0,604;900.150;;;
0,018004;-1,4;2;0,6;900.200;;;
0,018005;-1,4;2;0,6;900.250;;;
0,018006;-1,4;2;0,6;900.300;;;
0,018007;-1,4;2;0,6;900.350;;;
0,018008;-1,4;2;0,6;900.400;;;
0,018009;-1,4;2;0,6;900.450;;;
0,01801;-1,4;2;0,6;900.500;;;
0,018011;-1,4;2;0,6;900.550;;;
0,018012;-1,4;2;0,6;900.600;;;
0,018013;-1,44;2;0,56;900.650;;;
0,018014;-1,44;2;0,56;900.700;;;
0,018015;-1,44;2;0,56;900.750;;;
0,018016;-1,44;2;0,56;900.800;;;
0,018017;-1,44;2;0,56;900.850;;;
0,018018;-1,44;2;0,56;900.900;;;
0,018019;-1,44;2;0,56;900.950;;;
0,01802;-1,44;2;0,56;901.000;;;
0,018021;-1,44;2;0,56;901.050;;;
0,018022;-1,444;2;0,556;901.100;;;
0,018023;-1,48;2;0,52;901.150;;;
0,018024;-1,48;2;0,52;901.200;;;
0,018025;-1,48;2;0,52;901.250;;;
0,018026;-1,48;2;0,52;901.300;;;
0,018027;-1,48;2;0,52;901.350;;;
0,018028;-1,48;2;0,52;901.400;;;
0,018029;-1,48;2;0,52;901.450;;;
0,01803;-1,48;2;0,52;901.500;;;
0,018031;-1,48;2;0,52;901.550;;;
0,018032;-1,488;2;0,512;901.600;;;
0,018033;-1,52;2;0,48;901.650;;;
0,018034;-1,52;2;0,48;901.700;;;
0,018035;-1,52;2;0,48;901.750;;;
0,018036;-1,52;2;0,48;901.800;;;
